date,review,rating,isEdited,userName,title,developerResponse
2022-10-17 06:26:42,App phản hồi rất chậm nhập số mà mãi nó mới nhảy.,1,False,Nguyễn Tiến Bộ(Fpt software),App rất chậm,"{'id': 32649618, 'body': 'Chào bạn Nguyễn Tiến Bộ, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé', 'modified': '2022-10-18T15:59:06Z'}"
2022-10-15 21:36:34,Cập nhật giao dịch trên thẻ tín dụng quá chậm khi thực hiện chuyển đổi trả góp tìm mãi ko thấy giao dịch hợp lệ >1triệu trong khi đã giao dịch 1 ngày,2,False,hiếu 8964,Chuyển đổi trả góp trên thê tín dụng lỗi không tìm thấy giao dịch,"{'id': 32611666, 'body': 'Chào bạn hiếu 8964, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé', 'modified': '2022-10-17T08:25:36Z'}"
2022-10-15 02:23:35,Ok,5,False,hdjdnxbcndn,Có cải thiện đáng kể về trải nghiệm lẫn giao diện,"{'id': 32595823, 'body': 'Chào bạn hdjdnxbcndn,\r\nRất cảm ơn bạn đã tin tưởng sử dụng các sản phẩm & dịch vụ của Techcombank.\r\nNgân hàng sẽ nỗ lực hoàn thiện hơn nữa để đáp ứng nhu cầu của bạn tốt hơn mỗi ngày!', 'modified': '2022-10-16T08:31:11Z'}"
2022-10-15 13:01:03,"Tệ rất tệ, tổ sư thằng nào cải lùi cái app",1,False,cghhcbb,Rất tệ,"{'id': 32599241, 'body': 'Chào bạn cghhcbb, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé', 'modified': '2022-10-16T15:33:27Z'}"
2022-10-15 12:28:26,Suốt ngày cật nhật,1,False,jose minh,Ko hài lòng,"{'id': 32599235, 'body': 'Chào bạn jose minh,\r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNgân hàng xin ghi nhận đóng góp của bạn và cảm ơn bạn đã luôn đồng hành cùng Techcombank.', 'modified': '2022-10-16T15:32:49Z'}"
2022-10-15 00:23:16,Ủa tại sao tôi mới tạo tài khoản được 1 tháng h mới nhận tiền lương mà thu phí thường niên tận 132k là sao . Tôi tưởng 1 năm chỉ thu 60k phí thường niên thôi chứ,1,False,lam26204,Phí thường niên,"{'id': 32595820, 'body': 'Chào bạn lam26204,\r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNgân hàng xin ghi nhận đóng góp của bạn và cảm ơn bạn đã luôn đồng hành cùng Techcombank.', 'modified': '2022-10-16T08:30:59Z'}"
2022-10-14 18:04:50,"Tải về tạo tài khoản lần đầu báo lỗi, lần 2,3,4... toàn báo chụp ID ko đủ rõ (???). Xoá và cho 1* vì phí cả thời gian và thậm chí không còn ý định ra quầy mở tk luôn :)",1,False,0787023777,Lỗi !,"{'id': 32593469, 'body': 'Chào bạn 0787023777, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé', 'modified': '2022-10-16T02:15:05Z'}"
2022-10-11 16:16:25,"Đây là một trong những điều mình thích nhất ở TCB, app có giao diện đẹp, tối giản và tối đa hóa tốt trải nghiệm người dùng. Các tính năng đều được hiển thị rất tối ưu và bắt mắt. Thao tác dễ dàng, nội dung chuyển tiền rõ ràng…, tóm lại là tuyệt vời.",5,False,duykhanh2800,Tuyệt vời,"{'id': 32545418, 'body': 'Chào bạn duykhanh2800,\r\nRất cảm ơn bạn đã tin tưởng sử dụng các sản phẩm & dịch vụ của Techcombank.\r\nNgân hàng sẽ nỗ lực hoàn thiện hơn nữa để đáp ứng nhu cầu của bạn tốt hơn mỗi ngày!', 'modified': '2022-10-13T06:12:35Z'}"
2022-10-14 08:35:11,Phần tiết kiệm không cập nhật được. Bao nhiêu ngày vẫn lag không cập nhật chính xác thông tin. Đề nghĩ sữa chữa lại,3,True,Khách hàng của MB,Lỗi tính năng tiết kiệm,"{'id': 32087314, 'body': 'Chào bạn Khách hàng của MB,\r\nRất cảm ơn bạn đã tin tưởng sử dụng các sản phẩm & dịch vụ của Techcombank.\r\nNgân hàng sẽ nỗ lực hoàn thiện hơn nữa để đáp ứng nhu cầu của bạn tốt hơn mỗi ngày!a', 'modified': '2022-09-19T02:59:42Z'}"
2022-10-14 07:56:20,"Chưa bao giờ có trải nghiệm tệ như vậy, mở thẻ online mà chụp cccd hơn chục lần vẫn sai tên, đã vậy nhận diện khuôn mặt còn tệ hơn. Thật sự quá thất vọng",1,False,ndhsvdvjs,Chê,"{'id': 32590662, 'body': 'Chào bạn ndhsvdvjs, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé', 'modified': '2022-10-15T16:36:36Z'}"
2022-10-14 06:09:04,Thay vì dùng số tk để giao dịch. Nên áp dụng thêm. Giao dịch bằng sđt liên kết với tk.,3,False,Chungbt14,Tk,"{'id': 32590660, 'body': 'Chào bạn Chungbt14,\r\nRất tiếc, dịch vụ chuyển khoản qua SĐT hiện tại chỉ áp dụng đối với giao dịch chuyển khoản trong Techcombank. Do đó, để chuyển khoản cho bạn mình mở tại ngân hàng khác, Quý khách vui lòng dùng dịch vụ chuyển nhanh 24/7 bằng cách chọn ""chuyển khoản cho người khác"" và chọn tiếp ""chuyển qua số tài khoản"".', 'modified': '2022-10-15T16:35:39Z'}"
2022-10-13 14:41:32,Nghĩ sao vậy ngân hàng đăng nhập sang máy khác không cho. Đăng nhập lại máy cũ cũng không được là sao cho câu trả lời đi đừng chảnh dog nha ngân hàng làm ăn kỳ quá cho 1 sao lần 2 rồi thay đổi đi nha,1,False,Thái Hoan Nguyễn,Dịch vụ rất tệ,"{'id': 32585004, 'body': 'Chào bạn Thái Hoan Nguyễn, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé', 'modified': '2022-10-15T00:37:15Z'}"
2022-10-13 14:15:03,"1. Hiện số dư tài khoản sau mỗi biến động chuyển tiền vào/ra
2. Hiện đầy đủ thông tin stk, tên chủ tk, ngân hàng trên tất cả các bước chuyển khoản. Khách hàng muốn ktra stk có đúng ko trước khi ck lại phải back lại trang ck trước để xem lại stk
3. Các bước ck rườm rà, ko gọn, tiện lợi, nhanh như app cũ. Phần chọn ngân hàng, số tiền ck, nội dung ck có thể để cùng 1 trang, ko nhất thiết phải để qua 3 bước nối tiếp nhau
4. Cho phép chọn mặc định hiện số dư tài khoản của stk nào trong số các tài khoản của người dùng. Hiện tại đang mặc định hiện số dư của tk nhiều tiền nhất
5. Bill chuyển khoản sau khi ck thành công thay đổi chữ nút “Hoàn thành” thành chữ khác để tránh hiểu lầm giao dịch chưa hoàn thành",2,False,PhucBuc,Góp ý 1 vài điều chỉnh!,"{'id': 32585009, 'body': 'Chào bạn PhucBuc,\r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNgân hàng xin ghi nhận đóng góp của bạn và cảm ơn bạn đã luôn đồng hành cùng Techcombank.', 'modified': '2022-10-15T00:37:34Z'}"
2022-10-13 12:59:32,Có thể cho phép chuyển hết tiền trong thẻ được k?,3,False,hoaidungg,Tiền giữ thẻ,"{'id': 32585011, 'body': 'Chào bạn hoaidungg, \r\nRất cảm ơn bạn đã tin tưởng sử dụng các sản phẩm & dịch vụ của Techcombank. Bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé.', 'modified': '2022-10-15T00:37:55Z'}"
2022-10-13 09:27:34,"Giao diện khó sử dụng hơn phiên bản cũ. 
Thanh toán tiền nước thiếu Nước thủ đức kv TPHCM.",1,False,LongHai1302,Giao diện và thanh toán tiền nước,"{'id': 32585014, 'body': 'Chào bạn LongHai1302,\r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNgân hàng xin ghi nhận đóng góp của bạn và cảm ơn bạn đã luôn đồng hành cùng Techcombank.', 'modified': '2022-10-15T00:38:08Z'}"
2022-10-13 09:20:30,"Hiện tại app đang có phiên bản mới cho iOS version mới hơn, và có vẻ như phiên bản cũ không sử dụng được nữa? Cứ mở lên là crash. 
Mình không có nhu cầu update iOS (mình đang sử dụng iOS 12.1.4). Hi vọng ngân hàng cân nhắc giữ support cho version cũ để những người như mình tiệc sử dụng app.",1,False,jangg28,Cần support cho iOS version cũ,"{'id': 32585017, 'body': 'Chào bạn jangg28, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé', 'modified': '2022-10-15T00:38:24Z'}"
2022-10-13 08:37:57,"Gọi cả ngày, lúc nào cũng báo TẤT CẢ Tổng đài viên bận. ???????",1,False,H quay xe,Dịch vụ cskh quá tệ,"{'id': 32585018, 'body': 'Chào bạn H quay xe, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé', 'modified': '2022-10-15T00:38:34Z'}"
2022-10-13 08:08:12,"Có nhiều stk nhưng vẫn bắt mỗi tk tối thiểu 50k, khác gì ăn cướp mỗi tk 50k. Ngân hàng rác",1,False,akjakakakak,Nhiều stk,"{'id': 32585021, 'body': 'Chào bạn akjakakakak,\r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNgân hàng xin ghi nhận đóng góp của bạn và cảm ơn bạn đã luôn đồng hành cùng Techcombank.', 'modified': '2022-10-15T00:38:45Z'}"
2022-10-13 05:36:12,"Đến trường đại học lùa gà, hỏi mở thẻ nội địa chỉ mất 66k/năm ai dè thẻ giao đến là thẻ visa và đóng 90k/năm. Đã ko dùng còn mất tiền ai mà chịu được? Nếu chạy KPI làm ơn có tâm 1 tý hộ cái. Bực mình",1,False,Nguyên Phạm-30092000,Lừa đảo,"{'id': 32585023, 'body': 'Chào bạn Nguyên Phạm,\r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNgân hàng xin ghi nhận đóng góp của bạn và cảm ơn bạn đã luôn đồng hành cùng Techcombank.', 'modified': '2022-10-15T00:38:58Z'}"
2022-10-13 01:55:30,"Có mỗi cái bật xác nhận face id mà cứ bật xong đóng cửa sổ cái nó lại tắt, ko làm sao cài được. Chả hiểu phần mềm nó lỗi kiểu gì!",2,False,Nhungtab,Lỗi đăng ký bảo mật xác nhận face id,"{'id': 32569495, 'body': 'Chào bạn Nhungtab, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé', 'modified': '2022-10-14T07:35:13Z'}"
2022-10-12 13:47:28,Update xong k chuyển tiền bằng bí danh qua tpbank,3,False,Thao9871,Update bản mới xong k chuyển tiền đc sang tpbank bằng tên bí danh,"{'id': 32569486, 'body': 'Chào bạn Thao9871, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé', 'modified': '2022-10-14T07:34:47Z'}"
2022-10-12 05:28:27,quá tệ,1,True,Gió240894,quá tệ,"{'id': 32515082, 'body': 'Chào bạn Gió240894, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé', 'modified': '2022-10-11T16:09:42Z'}"
2022-10-12 04:09:44,"Xài app dở, lên review còn bị xoá comment. App này chỉ chú trọng vào UI, chứ UX thua xa app cũ, chuyển tiền cho người trong sổ nhưng ko verify được trong sổ. Thanh toán thẻ tín dụng nhưng không biết thanh toán ở đâu, trong khi app fast mobile làm rất dễ",1,False,tuanguitar,"App UX rất dở, tính năng kém, ngoài ra còn xoá review tiêu cực cho app","{'id': 32558371, 'body': 'Chào bạn tuanguitar, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé', 'modified': '2022-10-13T15:48:36Z'}"
2022-10-12 00:03:04,"Phiên bản cũ khi gửi online có chức năng lưu giấy chứng nhận gửi online. Tạo sự yên tâm cho khách hàng. Cần thêm lại tính năng này.
Tiền gửi online không còn hiện tiền lời tính đến thời điểm hiện tại. 
Techcombank nên thêm lại các tính năng này",3,False,BinhMq,Thiếu chức năng,"{'id': 32558335, 'body': 'Chào bạn BinhMq,\r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNgân hàng xin ghi nhận đóng góp của bạn và cảm ơn bạn đã luôn đồng hành cùng Techcombank.', 'modified': '2022-10-13T15:47:27Z'}"
2022-10-11 11:07:28,Rất ok. Dễ dùng. Giao diện đơn giản.,5,False,tomuhedspi,Ok,"{'id': 32545420, 'body': 'Chào bạn tomuhedspi ,\r\nRất cảm ơn bạn đã tin tưởng sử dụng các sản phẩm & dịch vụ của Techcombank.\r\nNgân hàng sẽ nỗ lực hoàn thiện hơn nữa để đáp ứng nhu cầu của bạn tốt hơn mỗi ngày!', 'modified': '2022-10-13T06:12:42Z'}"
2022-10-11 09:12:14,Quá tệ!! Vẫn k fix được lỗi văng app!! Vô trách nhiệm với quyền lợi của khách hàng,1,False,Kingofclays,Quá tệ!! Vẫn k fix được lỗi văng app!! Vô trách nhiệm với quyền lợi của khách hàng,"{'id': 32545424, 'body': 'Chào bạn Kingofclays , \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé', 'modified': '2022-10-13T06:12:55Z'}"
2022-10-11 07:49:08,"Lần đầu mà quên ko lưu thông tin hoá đơn tiền nước, điện… là lần sau ko có cách nào lưu lại luôn.",1,False,duc7684,Ko lưu đc thông tin thanh toana,"{'id': 32545427, 'body': 'Chào bạn duc7684,\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNgân hàng xin ghi nhận đóng góp của bạn và cảm ơn bạn đã luôn đồng hành cùng Techcombank.', 'modified': '2022-10-13T06:13:08Z'}"
2022-10-10 05:02:13,"App mới mất tiêu phần tiết kiệm online của mình, gọi ngân hàng hướng dẫn mãi vẫn không thấy đâu",5,False,thoa_chiêu,Không thấy phần tiền gửi online,"{'id': 32502780, 'body': 'Chào bạn thoa_chiêu, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé', 'modified': '2022-10-11T07:42:00Z'}"
2022-10-11 06:31:54,mong ngân hàng cập nhập thêm phần mềm ẩn tiền tài khoản khi đăng nhập vào tài khoản,4,False,Điệp lò,thêm phần mềm,"{'id': 32545433, 'body': 'Chào bạn Điệp lò,\r\nRất cảm ơn bạn đã tin tưởng sử dụng các sản phẩm & dịch vụ của Techcombank.\r\nNgân hàng sẽ nỗ lực hoàn thiện hơn nữa để đáp ứng nhu cầu của bạn tốt hơn mỗi ngày!', 'modified': '2022-10-13T06:13:37Z'}"
2022-10-11 03:12:08,"Biến động số dư ko rõ ràng, app tự tạo đánh giá ảo để dc 4,7 sao àh",1,False,minhtuan89bt,App đánh giá ảo à,"{'id': 32545436, 'body': 'Chào bạn minhtuan89bt,\r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNgân hàng xin ghi nhận đóng góp của bạn và cảm ơn bạn đã luôn đồng hành cùng Techcombank.', 'modified': '2022-10-13T06:13:49Z'}"
2022-10-11 02:17:03,Sao em gọi cho tổng đài ko ai bắt máy vậy,1,False,hoàng đình san,Gọi hotline ko đc,
2022-10-10 16:02:02,"Lúc nào cũng bảo trì, cứ lúc cần tiền mở app ra là ko vào được. Chán, bỏ luôn ko dùng ngân hàng này nữa",1,False,Daniel2412N,Lỗi app,"{'id': 32537490, 'body': 'Chào bạn Daniel2412N, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé', 'modified': '2022-10-12T16:45:31Z'}"
2022-10-10 15:58:30,"App mới dùng hay đơ, thao tác lâu, k thuận tiện bằng app cũ. Muốn đc quay về app cũ dùng 🥲",2,False,mundoiapp,Chán!,"{'id': 32537480, 'body': 'Chào bạn mundoiapp, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé', 'modified': '2022-10-12T16:44:58Z'}"
2022-10-10 15:48:30,Fast có những tính năng vượt trội hơn hẳn các ngân hàng khác. Giờ app mới đi lùi. Dùng chả khác nào app của NH nhỏ lẻ.,1,False,viburnum1,Đang là app chuyển tiền hàng đầu tự nhiên thành app đầu hàng,"{'id': 32537474, 'body': 'Chào bạn viburnum1,\r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNgân hàng xin ghi nhận đóng góp của bạn và cảm ơn bạn đã luôn đồng hành cùng Techcombank.', 'modified': '2022-10-12T16:44:28Z'}"
2022-10-10 15:10:30,"App loằng ngoằng ko liên kết với online, rắc rối, login web bắt xác thực trên app xong éo biết xác thực ở đâu. App như cức",1,False,ndndbdnru,Ko tối ưu,"{'id': 32537468, 'body': 'Chào bạn ndndbdnru, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé', 'modified': '2022-10-12T16:43:53Z'}"
2022-10-10 14:38:39,Không khả thi,1,False,xyxxxxxx13521,"Ios 12 trở lên. Dưới là không sài được, làm như ai cũng đủ điều kiện theo đuổi ios 12 trở lên.","{'id': 32537462, 'body': 'Chào bạn xyxxxxxx13521, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé', 'modified': '2022-10-12T16:43:24Z'}"
2022-10-10 13:57:22,"Bỏ bao nhiêu tiền vào, đến lúc tiêu không được.
Đang cần mà gián đoạn 1 buổi trời.",1,False,MoMo Thiếu Chuyên Nghiệ,Gián Đoạn Liên Tục,"{'id': 32537458, 'body': 'Chào bạn MoMo Thiếu Chuyên Nghiệ, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé', 'modified': '2022-10-12T16:43:00Z'}"
2022-10-10 13:28:18,Ứng dụng mới không bằng 1 phần ứng dụng cũ. Hãy xem xét lại,1,False,Duy phốs million,Tôi dùng thường xuyên bi đơ khi vào đăng nhập,"{'id': 32537453, 'body': 'Chào bạn Duy phốs million,\r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNgân hàng xin ghi nhận đóng góp của bạn và cảm ơn bạn đã luôn đồng hành cùng Techcombank.', 'modified': '2022-10-12T16:42:29Z'}"
2022-10-10 13:10:43,App thua app cũ. Thất vọng,1,False,Era Triều,Tệ,"{'id': 32515107, 'body': 'Chào bạn Era Triều, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé', 'modified': '2022-10-11T16:10:51Z'}"
2022-10-10 13:09:50,"App khởi động chậm, đăng nhập cũng chậm và hay lỗi",3,False,Thanh_Dao,App chưa ổn định,"{'id': 32515097, 'body': 'Chào bạn Thanh_Dao, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé', 'modified': '2022-10-11T16:10:23Z'}"
2022-10-10 13:09:01,"Suốt ngày lag, tiền chuyển ra chuyển vào nguyên cả ngày rồi mới thấy hiện thông báo. Còn báo lỗi gián đoạn liên tục, bực cả mình",1,False,Viviannnnnnnn90111,App quá dở,"{'id': 32515090, 'body': 'Chào bạn Viviannnnnnnn90111, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé', 'modified': '2022-10-11T16:10:04Z'}"
2022-10-10 10:54:56,Bất kỳ ngân hàng nào nhập vô đều không autofill được tài khoản. Quá nhiều bugg,1,False,jarvis N Vu,"Lag, không auto fill được tài khoản dù đã nhập đúng nhiều lần.","{'id': 32515076, 'body': 'Chào bạn jarvis N Vu, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé', 'modified': '2022-10-11T16:09:26Z'}"
2022-10-10 10:46:32,Nản,1,False,chán game v,Cập nhật xong nhiều lỗi vậy,"{'id': 32515064, 'body': 'Chào bạn chán game v, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé', 'modified': '2022-10-11T16:08:55Z'}"
2022-10-10 04:58:45,"Giao diện đơn giản nhưng rõ ràng, thân thiện với người dùng. Đã bổ sung QR code so với bản cũ. Dùng ổn định ít bị lỗi.",5,False,shinytran,App hiệu quả,"{'id': 32502776, 'body': 'Chào bạn shinytran,\r\nRất cảm ơn bạn đã tin tưởng sử dụng các sản phẩm & dịch vụ của Techcombank.\r\nNgân hàng sẽ nỗ lực hoàn thiện hơn nữa để đáp ứng nhu cầu của bạn tốt hơn mỗi ngày!', 'modified': '2022-10-11T07:41:48Z'}"
